AA_ELEICAO,NM_MUNICIPIO,NM_LOCAL_VOTACAO,DS_ENDERECO,NM_BAIRRO,Soma de QT_ELEITOR
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE EDUCAÇÃO BÁSICA PROFª ALBA HERCULANO ARAÚJO,RUA CAPITAO INACIO PRATA SN -TAÍBA,TAIBA-DISTRITO,2389
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL ADELINO ALCANTARA FILHO,PASSAGEM,PASSAGEM,1007
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL DEPUTADO FERNANDO ALCANTARA MOTA,LAGOA DAS COBRAS,LAGOA DAS COBRAS,966
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL DEPUTADO LEORNE BELEM,ACENDE CANDEIA DE CIMA,ACENDE CANDEIA DE CIMA,866
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL DONA FILOMENA MARTINS,SIUPE,SIUPE-DISTRITO,2011
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO EDITE ALCANTARA MOTA,PECEM,PECEM-DISTRITO,2370
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL ESTER DE PONTES BARROSO,RIO NOVO,RIO NOVO,194
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL ESTER DE PONTES BARROSO,SERROTE,SERROTE-DISTRITO,426
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL EUCLIDES PEREIRA GOMES,PECEM,PECEM-DISTRITO,2468
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL FIRMO GOMES SANTIAGO,RUSSINHA,RUSSINHA,214
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL FRANCISCO MARTINS VIANA,CAICARA,CAICARA-POVOADO,250
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL GERTRUDES PRATA LIMA,PAUL,PAUL,472
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL GOVERNADOR TASSO JEREISSATI,RUA CORONEL NECO MARTINS S/N - SEDE,CONJUNTO,1483
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL GOVERNADOR TASSO JEREISSATI,RUA DR. ADELINO N 690,VILA ESPERANCA,19
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL JOÃO ALBERTO SOUSA,MELANCIA DOS JOSES,MELANCIA DOS JOSES,225
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL JOAO GALDINO MARQUES,QUEIMADAS,QUEIMADAS,188
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL JOAO MOREIRA BARROSO,SALGADO DOS MOREIRAS,SALGADO DOS MOREIRAS,837
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL JOAO PINTO MAGALHAES,CAGADO,CAGADO-POVOADO,1475
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL JOAQUIM MARTINS TEIXEIRA,CORREGO DOS COELHOS,CORREGO DOS COELHOS,195
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL JOAQUIM PACHECO MENEZES,VARZEA REDONDA,VARZEA REDONDA,1414
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL JOSE PEREIRA BARROS,VIOLETE,VIOLETE-POVOADO,761
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL MANOEL FURTADO JUNIOR,LAGOAS NOVAS,LAGOAS NOVAS-POVOADO,336
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL MANOEL PEREIRA BRITO,BOLSO,BOLSO,745
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL MARIA DO SOCORRO GOUVEIA,RUA FRANCISCO DUARTE - LIBERDADE,LIBERDADE,885
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL PEDRO SPINOSA DE SOUSA,CURRAL GRANDE,CURRAL GRANDE-POVOADO,322
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL POETISA ABGAIL SAMPAIO,PARADA,PARADA,2213
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL PORFIRIO DE ARAUJO,RUA VALDO UCHOA - CROATA,CROATA-DISTRITO,4409
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL ROSITA DE SOUSA ANDRADE,JACAREQUARA,JACAREQUARA,149
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO FUNDAMENTAL VEREADOR CESARIO DE OLIVEIRA FILHO,ESPINHO,ESPINHO-POVOADO,364
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO MÉDIO EM TEMPO INTEGRAL ADELINO CUNHA ALCANTARA,RUA CORONEL NECO MARTINS 220 - SEDE,CENTRO,2090
2018,SÃO GONÇALO DO AMARANTE,ESCOLA DE ENSINO MÉDIO WALDEMAR ALCANTARA,RUA MAJOR JOÃO MARTINS,ARAPIXI,3208
2018,SÃO GONÇALO DO AMARANTE,GRUPO ESCOLAR NOSSA SENHORA DO DESTERRO,CARDEIROS,CARDEIROS,227
2018,SÃO GONÇALO DO AMARANTE,NUCLEO INFANTIL TIA FAUSTA,CARAUBAS,CARAUBAS,422
2018,SÃO GONÇALO DO AMARANTE,POSTO DE SAÚDE DA LAGOA DO MATO,LAGOA DO MATO,LAGOA DO MATO-POVOADO,297
2018,SÃO GONÇALO DO AMARANTE,POSTO DE SAÚDE DO RIACHO DOS GOMES,RIACHO DOS GOMES,RIACHO DOS GOMES,145
2018,SÃO JOÃO DO JAGUARIBE,EEF 1 GRAU CHIQUINHO RODRIGUES,RUA CONEGO CLIMERIO CHAVES 269,CENTRO,1241
2018,SÃO JOÃO DO JAGUARIBE,EEF BEVENUTO FERREIRA MAIA,SITIO BOM JESUS,BOM JESUS,641
2018,SÃO JOÃO DO JAGUARIBE,EEF BEVENUTO FERREIRA MAIA,SITIO SAO JOSE,SAO JOSE,120
2018,SÃO JOÃO DO JAGUARIBE,EEF DAMIAO COSTA,SITIO ITAPAGIPE,ITAPAGIPE,86
2018,SÃO JOÃO DO JAGUARIBE,EEF DAMIAO COSTA,SITIO MOCOS,MOCOS,463
2018,SÃO JOÃO DO JAGUARIBE,EEF FRANCISCO GUERREIRO CHAVES,RUA CANDIDO CHAVES S/N,CENTRO,1182
2018,SÃO JOÃO DO JAGUARIBE,EEF JOAO GUERREIRO DE SOUSA LIMA,SITIO ANGICOS,ANGICOS,664
2018,SÃO JOÃO DO JAGUARIBE,EEF JOSE ADAUTO CHAVES,SITIO BOA VISTA,BOA VISTA,258
2018,SÃO JOÃO DO JAGUARIBE,EEF JUVENCIO PAULA,SITIO LIMA,LIMA,597
2018,SÃO JOÃO DO JAGUARIBE,EEF MILTON CHAVES E SILVA,BR 116 KM 218,MUNDIAL,309
2018,SÃO JOÃO DO JAGUARIBE,EEF MILTON CHAVES E SILVA,SITIO CHARNECA,CHARNECA,144
2018,SÃO JOÃO DO JAGUARIBE,EEF MILTON CHAVES E SILVA,SITIO TAPUIO,TAPUIO,30
2018,SÃO JOÃO DO JAGUARIBE,EEF RAIMUNDA SOARES DE OLIVEIRA CHAVES,SITIO PINTO,PINTO,470
2018,SÃO JOÃO DO JAGUARIBE,NÚCLEO DE INFORMAÇÃO TECNOLÓGICA,RUA JOAQUIM FERREIRA,BELA VISTA,739
2018,SÃO LUÍS DO CURU,CENTRO COMUNITARIO,RUA PEDRO CIPRIANO,CENTRO-SEDE,1
2018,SÃO LUÍS DO CURU,CENTRO COMUNITARIO MARIA MATOS HERCULANO,BOA VISTA - POVOADO,BOA VISTA-POVOADO,234
2018,SÃO LUÍS DO CURU,E.E.F. ALONSO HERCULANO,ESCOSSIO - POVOADO,ESCOSSIO-POVOADO,587
2018,SÃO LUÍS DO CURU,E.E.F. ANTONIO HONORATO,RUA JOSE INACIO NOGUEIRA SN,SALGADO-SEDE,1507
2018,SÃO LUÍS DO CURU,E.E.F. ASSIS HERCULANO,CARAUBAS - POVOADO,CARAUBAS-POVOADO,484
2018,SÃO LUÍS DO CURU,E.E.F. DOMINGOS ANSELMO,PRACA ALONSO HERCULANO SN,CENTRO-SEDE,977
2018,SÃO LUÍS DO CURU,E.E.F. NOSSA SENHORA DAS GRAÇAS,PANTANAL,PANTANAL-SEDE,6
2018,SÃO LUÍS DO CURU,E.E.F. PADRE JOSE SINVAL FACUNDO,RUA PEDRO CIPRIANO SN,CENTRO-SEDE,1520
2018,SÃO LUÍS DO CURU,E.E.F. PEDRO TABOSA BARROSO,MELANCIA DOS TABOSA  - POVOADO,MELANCIA DOS TABOSA-POVOADO,254
2018,SÃO LUÍS DO CURU,E.E.F. PROFESSOR JUPI MARTINS,NUCLEO H - COLONOS POVOADO,COLONOS-POVOADO,815
2018,SÃO LUÍS DO CURU,E.E.F. PROFESSORA MARIA DE LOURDES BRAGA,RUA HUGO ROCHA SN,CENTRO-SEDE,2282
2018,SÃO LUÍS DO CURU,E.E.F. SABINO NUNES DA SILVA,"RUA ROCHAEL MOREIRA, SN",SWAT-SEDE,913
2018,SÃO LUÍS DO CURU,E.E.F.M UBIRATAN DINIZ AGUIAR,"RUA PE. JOSÉ SINVAL FACUNDO, 356 - PARAÍSO",COELCE,846
2018,SÃO LUÍS DO CURU,SINDICATO DOS TRAB. RURAIS DE S L DO CURU,RUA ROCHAEL MOREIRA SN,CENTRO-SEDE,243
2018,SENADOR POMPEU,ASSOCIAÇÃO COMUNITÁRIA - SÍTIO INXUIR,INXUIR,CODIA,166
2018,SENADOR POMPEU,ASSOCIAÇÃO COMUNITÁRIA DA LOCALIDADE DO SÍTIO ROSÁRIO,ROSARIO,SAO JOAQUIM,185
2018,SENADOR POMPEU,ASSOCIAÇÃO COMUNITÁRIA DA LOCALIDADE SÍTIO FEIJÃO,SÍTIO FEIJÃO,BONFIM,88
2018,SENADOR POMPEU,ASSOCIAÇÃO COMUNITARIA DO SITIO ALFERES,ALFERES,SAO JOAQUIM,275
2018,SENADOR POMPEU,ASSOCIAÇÃO COMUNITÁRIA DO SÍTIO MUXINATÓ,MUXINATÓ,BONFIM,190
2018,SENADOR POMPEU,ASSOCIAÇÃO COMUNITÁRIA DO SITIO RIACHO DO MEIO,SITIO RIACHO DO MEIO,SAO JOAQUIM,157
2018,SENADOR POMPEU,ASSOCIAÇÃO COMUNITÁRIA DO SITIO SÃO FRANCISCO,SITIO SAO FRANCISCO,SAO JOAQUIM,131
2018,SENADOR POMPEU,ASSOCIAÇÃO COMUNITÁRIA SÃO JOAQUIM DE CIMA,SAO JOAQUIM DE CIMA,SAO JOAQUIM,187
2018,SENADOR POMPEU,ASSOCIAÇÃO COMUNITÁRIA SITIO LIMA DOS MARCELINOS,SÍTIO LIMA DOS MARCELINOS,BONFIM,164
2018,SENADOR POMPEU,ASSOCIAÇÃO DAS MULHERES DA COMUNIDADE DE BELO MONTE,BELO MONTE,BONFIM,220
2018,SENADOR POMPEU,ASSOCIAÇÃO DE VILA CAJAZEIRAS SÍTIO LUCAS E DO Ó,CAJAZEIRAS,BONFIM,183
2018,SENADOR POMPEU,ASSOCIAÇÃO DOS PEQUENOS PRODUTORES RURAIS DE SÃO MATEUS,SAO MATEUS,SAO JOAQUIM,191
2018,SENADOR POMPEU,CAMARA MUNICIPAL,"RUA PROFESSOR CAVALCANTE, 635",CENTRO,275
2018,SENADOR POMPEU,CAPELA CORAÇÃO DE JESUS,SITIO TAPAJOS,SEDE,208
